col1,col2,col3,col4,col5
0.450204776,0.740158492,1.177792005,6,0
-0.371521747,0.84516278,0.619866707,4,2
-0.057904699,0.991949323,0.957261585,8,2
0.666390718,0.167583349,0.022528795,5,0
0.295792303,0.25196654,0.445537563,6,1
0.369042734,0.803523823,1.717971075,4,0
0.319842171,0.529159049,0.721852426,6,0
-0.542600957,0.50850366,3.353894,2,0
0.276268215,0.980835661,1.62739099,6,2
-0.384523642,0.876186291,1.917447153,7,1
-2.383929311,0.746672431,0.423705583,5,1
0.535954917,0.852068634,0.935344273,7,1
-0.318707149,0.138173417,0.188585458,4,1
0.312317019,0.844289867,0.118258645,3,1
1.602935417,0.964158352,0.221183644,4,1
1.753416073,0.947530458,3.504969809,5,1
0.857181182,0.541394377,1.370568198,6,0
0.025077349,0.767000153,1.196173705,5,1
0.695061898,0.396310261,1.4069436,5,0
1.719054198,0.520983255,0.811346574,5,2
0.95821023,0.306952474,0.772386203,5,2
0.866738942,0.021646169,0.572757771,5,2
0.249584517,0.94226239,0.437119959,3,1
-1.354016296,0.014131207,1.063489666,7,0
2.05026032,0.011116796,0.057896281,5,0
-0.579143251,0.44706681,0.56580619,6,0
-0.762079756,0.540891956,0.413254643,7,0
-0.527551957,0.9831356,0.94086382,5,0
-1.419276266,0.602419495,1.244823074,6,4
0.273924394,0.329282321,0.569863127,7,3
1.0103187,0.371627958,1.926301211,3,1
-0.773293938,0.14597949,0.077666794,5,1
0.009351222,0.762846855,2.982281017,6,2
0.743349818,0.096952407,1.042302158,7,2
-1.064510288,0.161209176,0.388337288,8,1
0.468712219,0.306704498,0.237002338,7,1
-0.193784087,0.390039759,0.230369001,6,0
1.163459506,0.996208519,0.103323188,3,0
-1.373492368,0.786387076,0.039194411,5,0
-0.318417756,0.736503119,0.812131135,4,0
-0.144771178,0.664855461,0.193639568,2,1
-0.099306654,0.897486877,1.601769508,4,0
0.88230638,0.976927915,0.408714837,6,0
2.44611877,0.381696894,2.040289366,5,0
1.169988101,0.253929697,1.506433788,5,0
0.2107459,0.360110258,0.176398491,7,2
-1.97206911,0.519003503,2.118306903,5,2
1.191987041,0.735500758,1.247796509,5,0
-0.093603183,0.344748916,0.064974523,4,2
1.760762398,0.419652576,0.541022331,4,1
0.866530974,0.772847904,2.764268496,4,0
-0.50470302,0.96568184,0.609326606,2,0
0.728807256,0.0150623,3.31823613,2,0
0.89968865,0.774351036,0.207487602,7,2
-1.226989514,0.698355888,1.117587064,2,1
0.459437241,0.238101332,0.436205807,8,2
1.205930552,0.442321037,1.141656663,5,0
0.801897703,0.460284539,1.198238256,5,2
0.207634446,0.947430217,1.076208521,5,0
1.142836902,0.581759491,0.188961902,6,0
0.409651175,0.074864296,0.103122074,4,0
1.065404312,0.709848784,1.446569064,3,0
-0.051626598,0.043624879,5.26603092,4,0
0.09475559,0.455329376,0.645363651,5,1
-0.267043133,0.99237176,1.712411859,4,0
0.35811635,0.271402278,2.73624243,4,2
-1.440596293,0.760261941,0.2434671,5,2
0.684896639,0.749693331,2.988940289,3,1
-0.023777199,0.147845023,0.877074681,3,2
-0.216470676,0.08634224,0.088181267,3,0
-0.171124451,0.568588952,0.103731985,4,1
-0.038736029,0.323213746,1.002757475,6,1
-0.447805034,0.407344129,0.256296902,5,0
-1.410143051,0.040177846,1.061175744,6,0
-0.972748532,0.282388284,2.390223887,7,2
-0.772477961,0.175316939,1.229851217,4,2
0.659150232,0.862245842,2.031504303,3,0
-0.671311963,0.116106662,3.276413452,3,0
1.490689829,0.715509721,0.542097836,1,0
0.025827269,0.351314215,1.647052731,4,0
0.662606653,0.365198842,0.188741002,3,0
-0.235845727,0.214533033,0.680842731,5,2
-1.736110423,0.621278791,0.720441415,5,1
-2.031696954,0.928060023,0.003354708,5,1
-0.347347714,0.540060914,0.264006945,7,3
-0.523010692,0.43818853,3.065768613,6,0
0.209771084,0.07439547,2.095341894,4,1
0.129260947,0.61374132,1.41259301,4,0
0.575687418,0.77552853,0.044652168,7,1
-1.169779609,0.802304603,0.661639706,3,0
0.783876399,0.806457449,1.120179056,7,1
-0.293347693,0.666125698,2.252249129,3,2
-0.401992501,0.901728482,0.02201875,1,1
1.412122725,0.448701835,3.765416641,6,0
-0.11962583,0.446986291,1.346066376,4,3
-2.124595919,0.989776036,1.956431372,3,0
-1.495099709,0.356111182,0.080074459,5,0
-0.333273126,0.464176913,1.615525719,5,1
0.184317699,0.557558921,2.760535391,6,0
-0.487343079,0.899663174,1.492030653,8,2
-1.31599655,0.469737462,0.17381976,6,2
0.66000793,0.022658887,0.217220385,3,1
-0.539288679,0.328385844,0.091392887,5,1
-0.55806585,0.940401947,0.997392157,3,2
1.0811784,0.303679348,1.150319368,8,1
0.32068078,0.373663414,0.055484433,6,1
-0.478352166,0.585267307,0.104916717,2,1
-0.276762283,0.766401787,0.848072592,4,0
-0.346228864,0.88678305,2.133636757,6,1
1.637625941,0.350752453,0.737417704,6,1
0.128389116,0.655538305,1.146752747,4,2
-1.632375973,0.747381756,0.079321267,6,1
0.119949414,0.089226468,0.527718268,7,0
-0.275589736,0.126548401,3.331373435,7,3
1.592034509,0.15135315,0.477887888,2,1
-0.252988386,0.283568472,0.397415637,5,0
-1.427871905,0.044590104,0.871204954,3,1
-0.200473613,0.146465742,0.912699362,5,0
0.028405885,0.126575623,0.32315886,4,2
-0.367922434,0.506918556,1.99982272,9,3
-0.630518288,0.732978375,1.003346264,5,0
-0.883100004,0.359752204,0.114108533,3,1
-0.370067689,0.376236797,0.333710515,4,0
0.339753809,0.200929341,0.418794204,4,1
-0.113687762,0.388253848,0.992577548,4,2
-0.120210724,0.641476727,0.774943635,5,0
-1.754997615,0.71401201,1.107751476,6,2
0.964873068,0.805680473,1.711719251,10,0
-1.821317615,0.8568177,0.409956788,5,2
-0.278131987,0.329818009,0.984320917,8,1
1.24249132,0.469554766,0.810567494,4,1
-1.195773814,0.854853008,0.161539633,7,2
0.028472607,0.223590958,0.348072544,8,1
0.406140727,0.886059533,0.419175553,8,1
-0.499183317,0.159298152,0.151860894,4,2
-0.560984297,0.738187554,0.745434455,3,0
0.192057989,0.211550747,0.829567843,6,0
-0.393553185,0.39852907,0.166704052,2,1
0.952308279,0.172753484,1.402909951,6,2
1.446798727,0.46293099,1.407926623,4,2
-1.036042928,0.570064657,1.368960158,5,1
0.355992815,0.900846316,0.746990409,5,1
2.091423223,0.481011965,0.238440324,6,0
-0.616809224,0.828954753,1.289087378,6,1
-1.090582985,0.788574427,0.307929883,6,3
0.057129224,0.662320095,0.201606217,5,0
0.446588797,0.855388439,2.310840852,6,1
1.335413212,0.59735327,0.329533138,6,2
0.056950888,0.01962509,1.353583745,5,0
-0.826902875,0.928617662,8.066935181,7,2
0.530281964,0.862594831,0.337972537,6,2
-0.333385171,0.411728491,0.604133533,7,1
1.325129565,0.941075145,0.310742663,5,1
-1.462643633,0.70142676,0.288145388,7,2
-0.529668408,0.525378395,2.944780644,6,2
-0.14389233,0.183983642,0.564893966,3,2
-1.286617943,0.663747833,1.647430566,3,1
-0.054975498,0.798450706,2.39730192,3,0
1.351212935,0.328420989,0.566879191,3,1
0.104311519,0.575719608,0.313326568,3,0
-1.348144371,0.609356961,0.023471591,4,1
-1.099670279,0.096537421,0.286613943,8,0
-0.142335396,0.397315785,1.90680498,6,1
0.260419122,0.59463216,0.271341629,5,0
-0.348307707,0.940264273,0.652349902,7,1
-0.480532496,0.500609367,0.698040761,4,3
0.3800199,0.34111406,3.307429365,2,2
0.885606829,0.301498947,0.824683546,3,1
-0.094121541,0.945701281,0.439512239,6,3
-0.767022561,0.599022222,0.013385839,8,3
-1.068515974,0.617642057,1.042322518,5,0
-0.665339716,0.851261527,1.25960574,3,1
0.95359777,0.854240104,0.601529138,8,1
-2.122283759,0.981477699,0.936237703,4,0
0.329171781,0.498821801,1.789826928,7,1
0.991160752,0.166907099,0.581985873,6,1
-0.144435633,0.484283997,0.202633813,7,1
-0.612965042,0.456943618,0.953961013,4,0
-0.144416523,0.539465278,0.541051243,6,0
-0.037020709,0.843157063,0.460131439,3,0
0.920063342,0.554841795,0.768830149,8,2
-0.640866073,0.738240994,0.663875331,8,0
1.38130139,0.807566133,0.102127193,6,1
1.5735658,0.719501744,1.202344284,5,1
1.174220281,0.276847784,5.047867746,6,1
-2.228431493,0.609803449,2.223901785,5,2
1.671337299,0.933607737,0.327935069,6,0
-1.050639785,0.648517855,0.528087289,6,2
-0.588282252,0.253140929,0.053642038,5,0
1.14974029,0.207875106,0.687590357,3,0
-0.602758358,0.744699165,0.081494843,7,0
-0.778159512,0.090724969,1.271440386,5,0
-0.536032504,0.625323892,1.089399047,5,2
0.127263032,0.508744501,1.173373737,6,0
1.485626454,0.129583755,2.137041771,4,1
0.315553586,0.699988358,0.331000665,5,1
0.869573996,0.114795906,3.127291522,4,0
-0.562980156,0.132217539,1.31994365,1,1
-0.065859015,0.946951666,3.07499535,4,0
-1.277518202,0.849873002,1.487188637,5,1
0.966080408,0.575117044,1.857774816,8,1
0.395568811,0.216486762,0.560542193,5,3
0.831844998,0.571460129,2.443813026,4,0
-1.425110813,0.944727093,1.514110265,5,1
0.538118367,0.977806474,2.344641217,5,1
-0.547946845,0.492058267,0.670594173,7,0
-0.552622992,0.1327829,1.744954982,4,4
0.815705455,0.965985161,0.958257735,3,2
-0.019657842,0.521747881,1.307838948,5,0
-0.499303169,0.145071788,0.72088875,3,2
-1.025416847,0.380472343,0.248038874,6,0
1.159925564,0.716331832,1.296196621,6,2
-2.25019282,0.3914697,0.254546335,7,1
3.378733057,0.849157386,0.736459346,3,0
1.3643189,0.380638032,0.052373052,5,2
-0.295235932,0.24735675,0.939577602,3,3
-0.150261393,0.068999876,0.231784903,7,0
-1.09364854,0.509890186,0.609199628,7,1
0.696011069,0.801099148,0.903061859,4,0
0.527628605,0.092984501,0.620665103,5,0
-0.33051873,0.579198181,0.450321405,2,0
1.736516256,0.432564692,0.313198584,5,0
0.968097533,0.290408482,3.023606806,5,2
0.528579393,0.55200255,0.411061025,5,0
0.677997227,0.193410125,1.603989969,4,2
-0.74586907,0.363020332,0.680946819,3,1
-1.406262151,0.741181112,0.527903816,5,1
-0.493898441,0.538060321,0.552753767,4,0
0.388503411,0.264852626,1.05796382,4,0
1.678373953,0.400547933,1.993598895,4,1
-0.543229944,0.898488624,1.03408576,7,2
0.458186225,0.357509504,0.267970041,2,0
-0.277017488,0.23210769,0.83928799,3,1
1.279558899,0.862317235,1.846586518,8,0
-0.017909978,0.558003403,0.220326501,6,0
1.068960725,0.157979222,0.731171376,7,0
1.517895549,0.678837159,0.320291196,6,0
0.074999693,0.680839196,0.578364653,4,1
-0.251324947,0.045405362,1.223189042,7,0
0.547621075,0.912491592,0.085335518,9,0
0.322427366,0.275758977,2.617046555,4,1
-0.760945201,0.243262799,3.004245457,8,0
-1.321037352,0.136212186,0.664581716,5,0
0.404669344,0.010546141,2.577624994,5,1
0.87052855,0.724384796,0.58483445,8,0
-0.276691304,0.357574672,2.218707042,4,0
-0.879444263,0.030765341,0.055164899,2,2
0.032493912,0.833559674,1.281285596,5,2
1.021858785,0.394001748,2.789787958,4,0
0.332993562,0.492650472,0.222706504,6,0
0.600457892,0.49345648,1.933244816,6,0
0.026818857,0.022134677,3.50983155,2,1
-0.745544733,0.820068313,0.248140587,5,0
-0.925012961,0.480356525,0.164109219,6,1
0.827555534,0.06139154,0.369771531,4,0
1.621850386,0.942797567,2.807234139,6,1
-0.526173356,0.147542891,0.277632647,4,0
0.491650819,0.753267101,0.244462558,4,1
-0.228925568,0.715913866,0.814380333,6,1
-0.164370793,0.055845673,0.529223965,4,1
1.379474633,0.495793085,1.065584189,5,2
-1.428947121,0.405928517,1.664453068,6,2
1.358337172,0.934121324,0.680874022,4,1
-0.9925022,0.968590616,0.281728684,7,1
-0.419312298,0.652459159,0.029999849,4,0
0.564878353,0.518160895,2.93875959,8,0
-0.310418169,0.630717714,1.435787579,3,0
0.619719706,0.86661116,0.080163678,4,1
0.241140003,0.934807455,0.576759089,6,0
-0.198906263,0.354812196,0.042471343,5,1
-0.59073708,0.810561687,0.273232487,7,2
-0.170134615,0.239484598,0.286040227,4,0
-0.345839703,0.578294861,0.890016906,3,1
-0.617194209,0.036315442,3.207655269,5,2
1.307149118,0.307062162,4.145367868,4,0
-0.488336095,0.76276157,0.019668592,3,1
0.158804641,0.006976574,0.248159137,5,0
0.097655832,0.425902977,1.427075617,5,1
-0.745581293,0.235113288,1.546142581,5,2
1.110444833,0.724677473,0.211057932,6,0
0.495391968,0.855116741,0.009504002,6,2
1.009920399,0.136362852,0.654092527,5,1
-0.659352671,0.07286729,3.750992411,4,0
1.27228359,0.241943346,0.726234074,7,0
0.392853691,0.104381897,1.286808295,7,1
-1.388180416,0.44548147,1.316235837,4,1
2.063920523,0.252259093,0.09419238,3,3
0.668413203,0.893592054,3.872834346,4,2
0.59488224,0.739104315,0.482981038,6,0
2.162785595,0.854611642,0.282253272,5,1
0.930781301,0.828080586,0.276628932,3,1
0.048763153,0.249078984,0.381664774,4,1
0.270395585,0.66277632,0.272704191,3,1
0.131069329,0.703620523,2.673226018,4,1
-1.098029666,0.330931942,0.319049455,3,0
-1.14506419,0.557862114,0.084085745,5,1
0.179399364,0.408020294,0.700665872,6,0
-0.910184241,0.895323629,1.07935909,3,3
0.704224373,0.772408159,0.114935823,5,1
-0.650732565,0.213969289,0.781274719,4,3
-0.268161165,0.889693707,1.678564122,4,0
-0.641440516,0.696574619,0.131537013,3,1
-0.904447024,0.846990146,2.270857708,7,0
1.987582212,0.846589799,2.787679808,3,3
-1.591247112,0.564275992,0.322079915,2,1
-0.163867042,0.589150891,0.274081955,5,1
0.920638045,0.33418408,3.896563553,4,2
0.720735127,0.826811228,0.660860609,2,0
-0.180042415,0.891446722,0.781049929,6,1
-1.512417058,0.264211187,0.094545051,7,2
-0.572730796,0.178086458,0.389687575,6,0
-0.634062056,0.593158182,2.24273143,3,0
1.047165653,0.707037825,0.143534941,5,0
0.141096644,0.375374453,1.919218313,5,2
-1.073816974,0.479533824,0.125068792,2,2
-1.101259339,0.000875689,0.350169787,4,2
0.130782593,0.924039556,0.367060312,6,1
1.654922997,0.13573431,0.280473659,6,0
0.819052031,0.74159942,2.671748659,6,3
0.067442283,0.656438915,0.105654202,6,2
0.236904755,0.059401676,0.443669566,6,1
1.620840889,0.950511473,1.721118039,8,1
0.658694886,0.894229393,4.330127836,4,2
-0.647253486,0.422868161,0.078960161,3,0
0.024233778,0.603065874,1.758195073,7,0
-0.764706331,0.963803214,0.278435973,3,1
-0.290659723,0.981982116,0.557209436,6,2
0.736505272,0.55347094,1.745235709,4,2
0.710273518,0.855151648,0.639497871,6,2
-0.239444834,0.072462175,1.669626624,4,0
-0.414891719,0.122593737,3.056118854,5,0
-0.058167004,0.936119091,0.212994876,3,2
-0.540745805,0.218137412,2.293446651,6,2
-0.317268611,0.900819513,0.618607026,6,2
0.495650039,0.721065031,0.802982175,7,0
-0.209740671,0.898013466,0.310630715,5,0
2.112564838,0.91689171,0.777776256,4,0
1.526416417,0.704461673,0.211223,2,2
-0.741849588,0.566464654,2.471216498,4,2
-2.55976437,0.73134672,1.130670924,4,1
-0.089477277,0.315316359,0.761840275,6,1
0.255820101,0.382864388,2.759520965,2,1
-1.328594257,0.457477369,1.888070028,5,0
-1.92682428,0.450961974,0.794868098,4,0
1.097509262,0.950125311,0.383038919,5,1
0.804883546,0.928668777,0.428055467,2,0
0.728366132,0.501445241,1.399401206,6,1
-1.518058382,0.883902266,0.410939858,4,1
-0.175518114,0.499033305,0.304660008,5,2
0.437439977,0.032303377,0.544097111,3,1
0.144662022,0.373864043,0.59547581,5,2
0.202962247,0.107284671,0.306238098,5,0
-1.661271421,0.662705163,1.128446979,4,0
-1.389368926,0.173537831,0.126515914,4,0
0.246085497,0.611145141,0.046269453,4,0
-0.225765089,0.441606985,0.382768287,4,2
0.262008058,0.778273497,0.051922976,2,2
-1.020609294,0.941178807,0.640530346,4,2
-0.627165902,0.59400488,0.004754933,4,0
0.86817669,0.336165127,4.602691169,8,0
-0.306132983,0.646400519,1.480926934,5,0
0.408148267,0.849657485,0.860124928,6,0
0.472772783,0.517713139,0.070918111,7,1
-2.133329408,0.644878467,1.855832172,5,2
-0.38212399,0.508474805,0.07821106,6,0
-1.328752378,0.195905826,2.94399933,5,3
0.181061261,0.069924774,0.410285334,7,2
-0.310979172,0.770828617,1.195302278,6,0
0.166011738,0.025047328,0.025578313,5,1
1.760461427,0.719460104,1.36199072,5,1
-0.094321367,0.914127407,0.217395347,4,1
0.144979261,0.76356913,0.950560213,6,1
-0.785743584,0.392848836,0.954583416,5,1
-0.329104754,0.586466658,0.414392566,6,3
0.81613657,0.136874922,1.003336565,3,1
0.282617979,0.948130231,0.981354265,3,3
0.835253666,0.095947325,0.87567315,7,0
-0.08033239,0.019923989,0.272216974,6,0
0.645686731,0.541100833,1.011919881,6,0
0.345391468,0.597335821,0.77775319,3,2
0.50234203,0.842302964,0.13261027,5,1
1.020872673,0.828413151,1.543209054,7,1
-0.055511249,0.648271283,0.000306172,7,0
-0.990001687,0.145089878,0.681161188,5,0
-1.44287003,0.767342082,0.997265145,4,1
-0.633458047,0.970826786,1.7893554,8,0
-1.243546747,0.831188644,0.843767536,5,0
-2.140443434,0.263321436,0.306595688,6,2
0.968934324,0.380017195,1.721295344,3,2
-1.542858021,0.906018175,0.243507194,7,2
-1.432937352,0.374620621,1.80373881,5,1
1.616148427,0.989754547,0.12465744,6,0
-1.021256768,0.684656896,0.113585627,6,0
0.02934652,0.293653016,0.580909018,1,0
1.409068643,0.119730828,1.172679767,5,5
-0.12818899,0.056732674,0.137815299,8,3
-0.254931969,0.257696094,0.21760381,3,0
1.157012032,0.684362713,1.02696119,8,1
0.708240981,0.067131409,0.72359346,3,0
-0.440522109,0.901628939,0.227644609,1,1
-1.722992642,0.726039256,1.617885311,8,0
1.781545542,0.727277159,1.94057742,2,0
-1.383400145,0.322477946,0.088991757,7,1
1.9414004,0.360963039,0.366650262,7,2
0.415480248,0.601953864,0.028926378,4,0
-0.167460881,0.270622361,3.598115049,4,0
0.087595017,0.575998595,0.444724134,4,0
1.117754751,0.718639056,0.28171706,4,1
-0.18538427,0.728951874,0.290614665,2,0
-0.414552076,0.247601458,3.778537037,4,0
0.690365225,0.912108099,0.112984202,7,2
1.289133389,0.839937242,0.178995382,6,0
-1.991846435,0.249400365,0.504239784,5,2
-0.187222687,0.411177949,1.068840192,7,3
-1.866808172,0.789091011,0.702544849,9,1
-0.112317925,0.77523323,0.713095007,6,1
-0.159439282,0.930460214,0.529171933,2,2
2.568798244,0.250772574,0.508498732,5,0
0.471651622,0.307221868,0.573668279,10,0
-1.125720592,0.146368281,1.805091975,6,2
-0.404636852,0.092979364,0.720014807,6,0
-1.422720051,0.346899019,1.054385732,7,0
-0.188239043,0.265408682,0.065577117,4,2
-0.296984322,0.678445885,0.056565485,2,2
0.047609911,0.348493699,0.690819081,6,0
1.347485432,0.263144643,1.630194673,3,0
0.831803094,0.272145138,2.730400697,6,1
0.616323248,0.042221856,1.672888728,6,0
-0.549201446,0.840211237,0.914232389,6,0
0.915925921,0.40233167,2.52255716,4,2
0.52950449,0.1160341,0.777570793,4,0
0.347258945,0.627888709,0.591981863,6,1
1.319273213,0.596120932,1.731137817,6,1
-1.518971059,0.795557648,0.92483332,5,1
0.388373574,0.711778184,0.314783315,5,3
-0.702334233,0.76423637,0.106598889,5,1
0.246973082,0.823435143,3.747701217,4,0
0.949132752,0.996943416,0.638857789,4,4
0.278522018,0.680983787,1.200872776,6,0
3.127037648,0.680397125,0.286654487,7,0
1.046205965,0.089759254,1.489548931,5,0
0.061986483,0.498343741,1.117207429,6,0
-0.626776817,0.308041117,0.280220632,5,1
-0.890425943,0.633578037,0.442281,5,2
1.227459711,0.915206587,0.143350092,8,1
-0.88292402,0.607801771,1.953520348,3,1
0.175025674,0.215163178,1.334505975,6,1
1.467786312,0.759884676,0.829330611,4,1
-0.412099644,0.977444628,0.726480572,7,1
-0.64275806,0.255025021,3.409475527,4,1
-0.147163816,0.492123076,0.504020477,7,0
-0.180817994,0.861318086,0.025587268,6,1
1.33308824,0.213778797,1.352148218,7,1
-0.646569978,0.384394914,0.184917258,3,2
1.464927281,0.327213933,1.982050027,4,1
-0.621638647,0.062605727,0.309140323,4,3
-0.216019839,0.068969234,0.950396715,0,1
1.103099548,0.213372043,0.022477682,6,1
0.316603173,0.078186757,2.36269699,4,0
1.137662541,0.304472463,0.037010191,6,0
1.053542132,0.526782795,3.515447451,6,1
-0.783582324,0.806386842,0.091224223,4,1
-1.007697153,0.246056638,3.188551053,2,1
-0.268906905,0.209599355,0.889875712,3,1
0.03435253,0.893863217,0.769025654,4,0
0.293691265,0.096750363,1.684300332,7,2
1.020856126,0.733497702,0.343830614,3,1
-0.446211396,0.022583663,0.080648415,5,1
0.64364013,0.554776052,3.271840664,4,2
-1.546286319,0.688826534,0.792968739,6,0
0.225656784,0.673371046,1.662390947,3,2
0.62018526,0.453444743,0.200032628,7,0
0.856435992,0.256503986,0.322363848,10,0
-0.017582803,0.018416336,0.609936293,6,0
0.486255413,0.151287891,1.24895546,6,0
-0.024602075,0.271907101,0.030037146,5,1
-0.289213133,0.543125472,0.60690848,5,1
0.212304305,0.716553564,0.688765477,8,0
0.666616326,0.630222687,1.517406677,7,0
-1.236279527,0.683683276,0.751485594,5,2
-1.344193803,0.050582169,0.926693929,6,1
-0.093955886,0.757465429,0.356836148,2,1
-0.256615162,0.057061048,0.661224813,5,0
-0.502135501,0.05583328,0.298236466,4,1
-0.650973489,0.354694766,0.109236002,4,3
-0.118132947,0.175544263,0.417935518,7,1
2.756882116,0.252074679,1.078395789,3,1
-0.804886247,0.927056933,0.752261773,7,0
0.830187145,0.072101781,0.479379623,4,1
-0.686779016,0.365445297,1.966664708,3,1
0.865520494,0.930328142,2.134173888,4,2
1.286444116,0.161258373,0.374502774,4,3
1.019794974,0.398258189,0.413751151,8,0
-0.420693979,0.310998623,0.012483616,8,0
-1.072627145,0.42047268,0.076289038,6,0
2.433095517,0.443944155,0.59513597,6,0
-1.008994038,0.357892584,1.067157317,6,0
-0.199114474,0.117415038,0.423737631,4,0
-0.58964098,0.625402901,0.764160868,6,0
1.777022118,0.779967847,0.263196774,7,1
0.183030984,0.583444282,0.952336488,4,1
-1.720765733,0.797582344,0.701504129,2,0
1.330252252,0.034954748,0.023861176,4,0
1.494991831,0.434894325,2.237403006,9,1
-0.55635572,0.801551523,3.243571321,3,0
-0.071011255,0.661089122,0.721797515,3,1
1.470431884,0.935568637,0.697901762,6,3
-0.022157963,0.469117087,0.220182278,6,1
-0.714345831,0.794589499,1.063939054,7,2
-0.304628771,0.570561815,1.918109146,4,1
0.53422179,0.464300524,0.522359395,3,0
0.565857258,0.236920437,0.219823752,3,0
-0.810655322,0.653996559,1.831137295,6,0
1.089492498,0.426072827,2.152122088,6,2
1.868300906,0.873319297,0.331622167,4,1
-0.772728802,0.404354682,0.383829136,4,0
-0.036917824,0.602456725,0.428848584,7,1
-2.258507025,0.587027572,0.124307444,8,0
1.229183566,0.755967865,1.032961278,5,1
0.177215022,0.656135374,0.022470551,5,0
-0.607065794,0.660187203,0.021774257,5,1
-2.174662784,0.486560696,0.743290638,4,3
-0.773989293,0.303715524,0.797723391,3,0
0.677756359,0.567749404,3.438937951,5,0
1.845076113,0.985181876,0.604673299,4,0
-1.320756786,0.958880035,1.689449613,4,0
1.276728915,0.159088373,1.072303421,4,2
-1.221298629,0.877581268,0.159538264,6,1
0.786868744,0.144596581,0.625743504,6,3
1.575072114,0.200633793,0.947288813,3,0
-0.777496134,0.858366714,2.352379827,4,0
-0.534329618,0.823381293,1.154896121,7,1
0.83603428,0.315261111,0.071989167,6,1
1.36646103,0.963127857,3.696882941,4,1
-0.485425429,0.50053131,0.584134425,5,1
1.534618783,0.440153782,0.5728954,6,0
-0.301965757,0.348807666,0.900871905,6,0
-0.951686933,0.919905612,1.174658927,6,2
0.616295158,0.857374864,0.890871644,4,0
-1.009198947,0.223724323,0.638660493,7,3
-1.327078503,0.437367096,2.150323426,7,2
-1.797029921,0.877164899,0.219670351,3,0
1.702287604,0.270237063,0.412544482,4,2
1.184565714,0.586442891,0.109351159,6,0
0.892239694,0.17794469,1.308571454,7,0
-0.461544898,0.172860841,0.238485,4,0
1.34778,0.85923444,1.160852478,6,0
-0.032833907,0.677800275,0.903057373,4,0
-0.726986549,0.140807777,0.138949949,6,1
-0.911149454,0.09732119,0.760377381,5,2
0.239851105,0.001055152,1.215902684,2,0
-1.373439855,0.355211344,0.061507962,6,2
0.857079931,0.098079824,0.790754686,6,1
1.524428971,0.79965944,0.786392571,4,0
0.121052979,0.030675516,1.183144297,7,0
-2.02002799,0.368558104,1.115692671,5,0
0.219223455,0.864148765,0.208185849,5,0
-0.738710817,0.854616852,0.914472181,4,1
-0.48387863,0.134503898,2.167463194,4,0
2.061247165,0.241514349,0.92935116,4,1
-0.635205823,0.517347278,2.588558629,7,1
1.375097975,0.379607317,3.713329277,5,0
-1.036800906,0.338518617,0.044422584,3,2
0.111203451,0.312938355,1.008016712,5,1
-0.986812377,0.322146291,1.996993144,3,1
0.55112388,0.090664118,0.463982258,4,0
0.655579614,0.483000171,0.284629347,5,1
0.681163459,0.065275152,0.774030955,6,2
1.287305027,0.149478361,0.598329451,5,0
-0.011419783,0.660187003,0.173304319,4,0
-0.855254545,0.539567196,0.291415272,3,3
0.509952143,0.8053294,1.804324892,7,1
1.016941367,0.654999253,0.261446295,3,3
-0.653239541,0.609442347,0.928895009,3,0
-1.525432087,0.306614059,1.70179665,3,1
-0.999445565,0.579507585,1.277352656,9,1
-1.259589398,0.111689005,0.644707882,6,0
-1.906355566,0.640036153,0.021360126,6,0
1.16717753,0.807389648,1.545924896,5,1
-0.245187313,0.489815749,0.164198158,6,1
-0.236046586,0.022534018,0.143792245,5,4
-0.440999538,0.94248086,0.402809067,5,0
-0.250655987,0.112496368,0.486677495,4,4
1.206605527,0.318787683,0.920182891,5,1
1.09038216,0.474202445,1.587608429,7,2
0.98052287,0.7642143,0.484079949,4,1
-0.03410672,0.583987286,0.716855161,5,3
0.874758013,0.740759578,0.178795486,4,1
-0.401895142,0.675908795,0.131677715,7,2
-1.111445281,0.914109935,1.203269609,3,0
0.509156034,0.087805249,0.236179242,4,1
-1.110181612,0.185765245,0.087510718,6,1
0.474736583,0.689301815,0.798911852,7,1
-0.921427615,0.716851566,0.105475106,8,1
-0.220722731,0.416857807,0.055025484,7,0
0.253325601,0.429691076,2.498149563,3,0
-1.180182529,0.326696409,0.623310502,3,1
0.556334798,0.643302313,1.722610092,5,0
-0.249472491,0.95060837,0.66848084,4,0
-0.0015352,0.811117647,0.694376754,6,0
0.616747051,0.484664126,0.599767754,4,0
-1.604889749,0.597218269,2.516648183,6,0
-1.249121489,0.917910331,3.83119977,6,0
1.360294288,0.503753082,0.172387673,4,1
0.756492033,0.177433231,0.409910028,5,1
-0.913480136,0.376192468,0.071964678,9,0
1.343656053,0.738471631,0.375105931,5,2
-1.746317979,0.711213092,1.081891149,8,0
-0.674871905,0.497434039,0.834149953,3,1
1.147048321,0.741077743,1.255274305,6,0
-0.759018223,0.645407,2.008380712,8,3
1.568127177,0.357522643,0.062990407,7,1
0.816393062,0.565198254,0.698432635,4,0
-0.726859276,0.228524241,0.151343057,8,0
1.624928961,0.385683155,2.306922602,4,1
0.720033997,0.886873687,1.530344682,7,2
1.231874925,0.752612006,0.198271797,7,0
-1.534486027,0.083171464,0.24876147,6,2
-0.344314657,0.779551203,0.290722583,3,1
0.151371435,0.1961727,0.577673676,1,0
0.331767469,0.875179088,1.849425538,6,1
